"timestamp","co2","pm25","tvoc","temperature","humidity","enseigne","salle","capteur_id"
"2023-05-26 01:35:00","344.398555","12.815994","206.517998","28.020468","29.035003","Maison","Bureau","Bureau1"
"2023-05-26 01:35:00","544.987386","14.623000","360.725115","28.026144","29.379304","Maison","Bureau","Bureau4"
"2023-05-26 01:40:00","366.032780","14.070114","454.188942","28.899547","28.597719","Maison","Bureau","Bureau3"
"2023-05-26 01:40:00","541.416558","14.251165","362.996279","28.095685","29.196887","Maison","Bureau","Bureau4"
"2023-05-26 01:40:00","365.649279","13.506611","444.822000","29.269652","28.437656","Maison","Bureau","Bureau2"
"2023-05-26 01:40:00","343.631388","13.764058","205.592334","28.049573","29.006923","Maison","Bureau","Bureau1"
"2023-05-26 01:45:00","536.973554","14.460333","361.375665","28.136434","29.472460","Maison","Bureau","Bureau4"
"2023-05-26 01:45:00","362.147225","13.425887","445.286613","29.266552","28.459878","Maison","Bureau","Bureau2"
"2023-05-26 01:45:00","362.413611","13.391167","455.098995","28.900000","28.571785","Maison","Bureau","Bureau3"
"2023-05-26 01:45:00","337.689332","13.127001","204.854780","28.020621","29.018590","Maison","Bureau","Bureau1"
"2023-05-26 01:50:00","336.347553","13.362663","206.059168","28.066807","28.987619","Maison","Bureau","Bureau1"
"2023-05-26 01:50:00","534.392720","14.317669","363.768611","28.117900","29.065219","Maison","Bureau","Bureau4"
"2023-05-26 01:50:00","358.844722","13.111112","445.705613","29.300340","28.408592","Maison","Bureau","Bureau2"
"2023-05-26 01:50:00","361.047332","13.184611","456.110392","28.918383","28.530002","Maison","Bureau","Bureau3"
"2023-05-26 01:55:00","335.478391","13.278388","207.572000","28.116834","28.927477","Maison","Bureau","Bureau1"
"2023-05-26 01:55:00","531.196170","13.104945","363.614280","28.100000","29.264329","Maison","Bureau","Bureau4"
"2023-05-26 01:55:00","354.754390","14.317334","446.213055","29.300340","28.404747","Maison","Bureau","Bureau2"
"2023-05-26 01:55:00","357.965997","13.574835","457.200446","28.990776","28.502698","Maison","Bureau","Bureau3"
"2023-05-26 02:00:00","351.013614","13.314055","446.897890","29.300680","28.454145","Maison","Bureau","Bureau2"
"2023-05-26 02:00:00","353.683110","13.138612","457.200559","29.001446","28.539844","Maison","Bureau","Bureau3"
"2023-05-26 02:00:00","331.024781","12.868271","207.465890","28.196360","28.939850","Maison","Bureau","Bureau1"
"2023-05-26 02:00:00","528.089441","14.450058","362.045940","28.106674","29.277238","Maison","Bureau","Bureau4"
"2023-05-26 02:05:00","524.129832","14.502000","361.437277","28.165694","29.401716","Maison","Bureau","Bureau4"
"2023-05-26 02:05:00","326.482996","12.650834","207.398832","28.265809","28.863296","Maison","Bureau","Bureau1"
"2023-05-26 02:05:00","351.218557","13.372780","457.228620","29.029582","28.505633","Maison","Bureau","Bureau3"
"2023-05-26 02:05:00","351.216276","13.677550","447.060947","29.303333","28.489699","Maison","Bureau","Bureau2"
"2023-05-26 02:10:00","347.425837","12.046500","447.367441","29.319671","28.506633","Maison","Bureau","Bureau2"
"2023-05-26 02:10:00","348.790224","13.594890","457.792281","29.068836","28.510508","Maison","Bureau","Bureau3"
"2023-05-26 02:10:00","324.189051","12.863333","207.965891","28.256490","28.885208","Maison","Bureau","Bureau1"
"2023-05-26 02:10:00","520.109333","14.547722","361.211780","28.186801","29.496291","Maison","Bureau","Bureau4"
"2023-05-26 02:15:00","345.154555","13.179720","457.640335","29.089552","28.526715","Maison","Bureau","Bureau3"
"2023-05-26 02:15:00","346.094778","12.753611","447.569786","29.354550","28.518759","Maison","Bureau","Bureau2"
"2023-05-26 02:15:00","519.486832","13.895279","360.995832","28.203156","29.387940","Maison","Bureau","Bureau4"
"2023-05-26 02:15:00","320.095724","12.993446","210.223613","28.299151","28.882040","Maison","Bureau","Bureau1"
"2023-05-26 02:20:00","316.109000","12.730169","211.380444","28.304332","28.830488","Maison","Bureau","Bureau1"
"2023-05-26 02:20:00","342.155890","12.711334","457.937281","29.097749","28.562032","Maison","Bureau","Bureau3"
"2023-05-26 02:20:00","339.197555","13.376392","448.128495","29.385429","28.547338","Maison","Bureau","Bureau2"
"2023-05-26 02:20:00","514.522945","13.908722","363.616000","28.207845","29.346962","Maison","Bureau","Bureau4"
"2023-05-26 02:25:00","339.401781","12.643556","458.344947","29.100000","28.564642","Maison","Bureau","Bureau3"
"2023-05-26 02:25:00","510.922999","13.717280","362.708336","28.200000","29.394551","Maison","Bureau","Bureau4"
"2023-05-26 02:25:00","336.943002","13.205502","448.578665","29.399510","28.563719","Maison","Bureau","Bureau2"
"2023-05-26 02:25:00","315.458612","12.996219","212.778054","28.324252","28.824654","Maison","Bureau","Bureau1"
"2023-05-26 02:30:00","313.448667","13.365390","211.562060","28.381305","28.837713","Maison","Bureau","Bureau1"
"2023-05-26 02:30:00","334.924947","13.107943","448.539501","29.364084","28.604021","Maison","Bureau","Bureau2"
"2023-05-26 02:30:00","507.192886","14.230334","362.326999","28.183598","29.445641","Maison","Bureau","Bureau4"
"2023-05-26 02:30:00","337.107225","13.055500","458.301776","29.100000","28.549859","Maison","Bureau","Bureau3"
"2023-05-26 02:35:00","308.741941","12.841220","210.798720","28.444780","28.808973","Maison","Bureau","Bureau1"
"2023-05-26 02:35:00","507.182721","13.770610","361.991168","28.191405","29.644753","Maison","Bureau","Bureau4"
"2023-05-26 02:35:00","334.391223","12.764335","458.447778","29.114414","28.581367","Maison","Bureau","Bureau3"
"2023-05-26 02:35:00","334.607224","12.860999","448.485115","29.399917","28.595827","Maison","Bureau","Bureau2"
"2023-05-26 02:40:00","505.156893","14.530113","359.995611","28.232316","29.612202","Maison","Bureau","Bureau4"
"2023-05-26 02:40:00","330.558442","12.598609","448.567557","29.400000","28.642912","Maison","Bureau","Bureau2"
"2023-05-26 02:40:00","304.885223","12.816385","210.491166","28.500000","28.739208","Maison","Bureau","Bureau1"
"2023-05-26 02:40:00","330.517278","12.124221","458.526389","29.139630","28.595029","Maison","Bureau","Bureau3"
"2023-05-26 02:45:00","329.450000","13.110499","448.642997","29.469002","28.592592","Maison","Bureau","Bureau2"
"2023-05-26 02:45:00","301.781334","12.512891","210.553281","28.500845","28.748131","Maison","Bureau","Bureau1"
"2023-05-26 02:45:00","502.379666","14.229330","359.879332","28.225776","29.577284","Maison","Bureau","Bureau4"
"2023-05-26 02:45:00","328.203056","12.519721","458.314556","29.131404","28.590271","Maison","Bureau","Bureau3"
"2023-05-26 02:50:00","300.959943","12.256723","210.815500","28.519834","28.740644","Maison","Bureau","Bureau1"
"2023-05-26 02:50:00","324.279666","12.511555","448.722331","29.464480","28.603609","Maison","Bureau","Bureau2"
"2023-05-26 02:50:00","326.949224","12.537220","458.360838","29.131070","28.597318","Maison","Bureau","Bureau3"
"2023-05-26 02:50:00","499.194945","13.192610","358.685333","28.253863","29.598112","Maison","Bureau","Bureau4"
"2023-05-26 02:55:00","322.502000","11.886612","458.336946","29.176167","28.664740","Maison","Bureau","Bureau3"
"2023-05-26 02:55:00","321.578667","12.447889","448.896445","29.485287","28.611007","Maison","Bureau","Bureau2"
"2023-05-26 02:55:00","298.592944","12.796501","211.002777","28.458757","28.886752","Maison","Bureau","Bureau1"
"2023-05-26 02:55:00","498.289669","13.875892","360.447389","28.202713","29.697682","Maison","Bureau","Bureau4"
"2023-05-26 03:00:00","494.500721","13.862892","357.431055","28.201988","29.952667","Maison","Bureau","Bureau4"
"2023-05-26 03:00:00","321.607725","12.581555","457.582553","29.197724","28.731316","Maison","Bureau","Bureau3"
"2023-05-26 03:00:00","295.951833","12.276276","211.795665","28.490239","28.947650","Maison","Bureau","Bureau1"
"2023-05-26 03:00:00","320.390164","12.798055","448.415835","29.453065","28.708857","Maison","Bureau","Bureau2"
"2023-05-26 03:05:00","319.458945","12.083555","456.858663","29.198082","28.774051","Maison","Bureau","Bureau3"
"2023-05-26 03:05:00","291.999338","12.695777","211.607890","28.504668","28.968446","Maison","Bureau","Bureau1"
"2023-05-26 03:05:00","317.420557","12.189500","448.350002","29.500000","28.707569","Maison","Bureau","Bureau2"
"2023-05-26 03:05:00","491.194775","13.179555","359.287667","28.200000","29.705640","Maison","Bureau","Bureau4"
"2023-05-26 03:10:00","314.128609","12.529890","448.516057","29.500000","28.744038","Maison","Bureau","Bureau2"
"2023-05-26 03:10:00","294.043556","12.577055","211.324165","28.549166","28.941835","Maison","Bureau","Bureau1"
"2023-05-26 03:10:00","491.087443","12.823281","359.203557","28.200000","29.895050","Maison","Bureau","Bureau4"
"2023-05-26 03:10:00","317.053113","12.405277","456.144389","29.200000","28.767022","Maison","Bureau","Bureau3"
"2023-05-26 03:15:00","290.488944","12.247277","210.133670","28.559002","28.896039","Maison","Bureau","Bureau1"
"2023-05-26 03:15:00","487.912721","13.271725","360.062610","28.200000","29.622306","Maison","Bureau","Bureau4"
"2023-05-26 03:15:00","313.290946","12.025278","448.696276","29.500000","28.768418","Maison","Bureau","Bureau2"
"2023-05-26 03:15:00","313.895000","12.328335","456.552224","29.196648","28.786645","Maison","Bureau","Bureau3"
"2023-05-26 03:20:00","312.381332","11.765944","456.874223","29.181845","28.816376","Maison","Bureau","Bureau3"
"2023-05-26 03:20:00","311.421052","11.544612","448.854052","29.500000","28.780462","Maison","Bureau","Bureau2"
"2023-05-26 03:20:00","485.790387","13.397557","360.269613","28.236834","29.830703","Maison","Bureau","Bureau4"
"2023-05-26 03:20:00","288.728999","12.067556","210.902889","28.550026","28.918087","Maison","Bureau","Bureau1"
"2023-05-26 03:25:00","310.268332","11.845220","448.752606","29.501517","28.759965","Maison","Bureau","Bureau2"
"2023-05-26 03:25:00","483.774169","13.440333","358.820722","28.270222","29.845469","Maison","Bureau","Bureau4"
"2023-05-26 03:25:00","287.244999","12.292168","211.811337","28.560768","28.927878","Maison","Bureau","Bureau1"
"2023-05-26 03:25:00","308.809886","12.344667","456.960388","29.191017","28.833985","Maison","Bureau","Bureau3"
"2023-05-26 03:30:00","484.243945","13.423776","358.760610","28.257936","29.722485","Maison","Bureau","Bureau4"
"2023-05-26 03:30:00","283.591723","12.212555","212.107779","28.584892","28.952715","Maison","Bureau","Bureau1"
"2023-05-26 03:30:00","307.135777","11.847724","456.811556","29.198136","28.836819","Maison","Bureau","Bureau3"
"2023-05-26 03:30:00","307.892500","11.940945","449.146610","29.500150","28.794418","Maison","Bureau","Bureau2"
"2023-05-26 03:35:00","482.516114","13.342446","358.400110","28.200000","29.851252","Maison","Bureau","Bureau4"
"2023-05-26 03:35:00","282.199163","12.065999","211.400221","28.628311","28.847817","Maison","Bureau","Bureau1"
"2023-05-26 03:35:00","306.212337","12.013613","448.955502","29.530921","28.789258","Maison","Bureau","Bureau2"
"2023-05-26 03:35:00","306.383333","12.000223","456.912612","29.199320","28.809837","Maison","Bureau","Bureau3"
"2023-05-26 03:40:00","304.669165","12.988055","449.218609","29.599910","28.686765","Maison","Bureau","Bureau2"
"2023-05-26 03:40:00","478.728222","12.859723","359.212557","28.214623","29.703507","Maison","Bureau","Bureau4"
"2023-05-26 03:40:00","303.824111","12.935110","457.274111","29.200000","28.774281","Maison","Bureau","Bureau3"
"2023-05-26 03:40:00","278.481332","12.571948","210.591113","28.599138","28.840842","Maison","Bureau","Bureau1"
"2023-05-26 03:45:00","302.095219","12.579998","457.513667","29.200000","28.724971","Maison","Bureau","Bureau3"
"2023-05-26 03:45:00","278.697554","12.491721","209.612335","28.538750","28.814842","Maison","Bureau","Bureau1"
"2023-05-26 03:45:00","478.146833","13.437053","359.133273","28.249876","29.767012","Maison","Bureau","Bureau4"
"2023-05-26 03:45:00","299.871057","11.615833","449.594834","29.542835","28.694690","Maison","Bureau","Bureau2"
"2023-05-26 03:50:00","301.870890","13.068443","457.663722","29.200000","28.675266","Maison","Bureau","Bureau3"
"2023-05-26 03:50:00","301.517112","12.545889","449.829053","29.500340","28.694540","Maison","Bureau","Bureau2"
